time (s)	det(V)
4239.487528	0.012035	
4239.489528	0.008638	
4239.491528	0.005519	
4239.495530	0.008809	
4239.497529	0.005161	
4239.499528	0.009589	
4239.501528	0.007907	
4239.503529	0.009253	
4239.505528	0.010731	
4239.509528	0.007420	
4239.511528	0.006625	
4239.513530	0.004115	
4239.517529	0.008238	
4239.519528	0.007376	
4239.521530	0.011613	
4239.523529	0.009132	
4239.525528	0.006618	
4239.529528	0.009793	
4239.531528	0.006718	
4239.535529	0.009450	
4239.537528	0.009405	
4239.539529	0.009521	
4239.541529	0.006674	
4239.543528	0.009429	
4239.547528	0.007833	
4239.549529	0.009027	
4239.551529	0.005575	
4239.553528	0.007343	
4239.555530	0.009666	
4239.557529	0.006120	
4239.559529	0.008478	
4239.561529	0.006998	
4239.563529	0.004987	
4239.565530	0.008388	
4239.567529	0.007402	
4239.569529	0.004002	
4239.573529	0.009258	
4239.575529	0.004944	
4239.577528	0.007866	
4239.579529	0.004028	
4239.581529	0.005150	
4239.583529	0.008708	
4239.587528	0.005397	
4239.589529	0.006138	
4239.591528	0.002991	
4239.595529	0.004885	
4239.597529	0.003379	
4239.599529	0.007427	
4239.601528	0.005051	
4239.603528	0.005881	
4239.607528	0.008273	
4239.609528	0.005479	
4239.613529	0.002951	
4239.615530	0.006477	
4239.617529	0.006075	
4239.619529	0.004021	
4239.621529	0.007619	
4239.625528	0.005040	
4239.627529	0.004355	
4239.629529	0.001630	
4239.631529	0.002406	
4239.633529	0.006770	
4239.635530	0.003266	
4239.637528	0.006948	
4239.639528	0.006670	
4239.641528	0.002823	
4239.643529	0.006209	
4239.645528	0.000981	
4239.647530	0.001662	
4239.651529	0.006220	
4239.653528	0.004786	
4239.655529	0.006758	
4239.657529	0.003737	
4239.659528	0.004475	
4239.661529	0.005544	
4239.665528	0.003103	
4239.667528	0.004992	
4239.669529	0.002365	
4239.673529	0.007652	
4239.675528	0.004701	
4239.677529	0.005843	
4239.679530	0.001793	
4239.681528	0.004616	
4239.685528	0.007985	
4239.687529	0.006722	
4239.691530	0.005442	
4239.693528	0.005889	
4239.695528	0.003940	
4239.697529	0.001832	
4239.699528	0.006949	
4239.703528	0.003322	
4239.705528	0.004712	
4239.707529	0.002821	
4239.711529	0.004677	
4239.713528	0.001852	
4239.715529	0.005380	
4239.717528	0.005223	
4239.719529	0.003010	
4239.723528	0.008193	
4239.725529	0.002052	
4239.729530	0.004503	
4239.731528	0.004933	
4239.733528	0.005486	
4239.735529	0.003931	
4239.737529	0.006549	
4239.741528	0.006108	
4239.743528	0.005723	
4239.745529	0.000977	
4239.749529	0.000840	
4239.751528	0.004596	
4239.753529	0.004986	
4239.755529	0.007678	
4239.757529	0.003870	
4239.759529	0.005744	
4239.763529	0.003799	
4239.767529	0.005249	
4239.769528	0.004421	
4239.771528	0.009075	
4239.773529	0.007119	
4239.775529	0.004467	
4239.779528	0.008314	
4239.781529	0.006205	
4239.783528	0.008789	
4239.785528	0.005531	
4239.787529	0.008727	
4239.789528	0.010067	
4239.791529	0.007167	
4239.793528	0.010143	
4239.795529	0.008885	
4239.797529	0.008547	
4239.799528	0.010462	
4239.801530	0.009745	
4239.803529	0.009418	
4239.807529	0.012184	
4239.809528	0.011346	
4239.811529	0.012697	
4239.813529	0.010611	
4239.815528	0.012933	
4239.819528	0.015257	
4239.821529	0.014893	
4239.823529	0.013952	
4239.827529	0.011592	
4239.829528	0.013021	
4239.831528	0.013961	
4239.833529	0.018170	
4239.835529	0.014318	
4239.837528	0.018287	
4239.841528	0.017918	
4239.845529	0.016162	
4239.847529	0.014595	
4239.849529	0.019230	
4239.851530	0.017764	
4239.853529	0.018306	
4239.857528	0.020958	
4239.859529	0.017452	
4239.861529	0.018965	
4239.865529	0.015238	
4239.867529	0.021810	
4239.869529	0.019333	
4239.871528	0.023129	
4239.873529	0.022889	
4239.875530	0.021425	
